   -1.171323   -1.621112   -0.452498    0.245246
   -1.199270   -1.600547   -0.431536    0.246230
   -1.226411   -1.579847   -0.410616    0.246209
   -1.252743   -1.559050   -0.389743    0.245176
   -1.278269   -1.538190   -0.368920    0.243125
   -1.302992   -1.517304   -0.348153    0.240047
   -1.326917   -1.496426   -0.327448    0.235931
   -1.350049   -1.475591   -0.306813    0.230768
   -1.372394   -1.454831   -0.286258    0.224546
   -1.393962   -1.434180   -0.265791    0.217254
   -1.414759   -1.413668   -0.245425    0.208879
   -1.434796   -1.393327   -0.225171    0.199409
   -1.454082   -1.373188   -0.205045    0.188832
   -1.472628   -1.353280   -0.185060    0.177134
   -1.490445   -1.333632   -0.165233    0.164304
   -1.507544   -1.314272   -0.145581    0.150329
   -1.523937   -1.295228   -0.126123    0.135197
   -1.539636   -1.276527   -0.106878    0.118896
   -1.554651   -1.258197   -0.087867    0.101415
   -1.568996   -1.240262   -0.069112    0.082745
   -1.582682   -1.222750   -0.050634    0.062874
   -1.595720   -1.205685   -0.032457    0.041795
   -1.608122   -1.189093   -0.014604    0.019500
   -1.619899   -1.172999    0.002901   -0.004017
   -1.631062   -1.157427    0.020034   -0.028763
   -1.641620   -1.142402    0.036769   -0.054740
   -1.651585   -1.127949    0.053083   -0.081953
   -1.660964   -1.114091    0.068952   -0.110402
   -1.669767   -1.100853    0.084350   -0.140087
   -1.678003   -1.088258    0.099256   -0.171006
   -1.685679   -1.076331    0.113646   -0.203157
   -1.692801   -1.065094    0.127499   -0.236535
   -1.699376   -1.054572    0.140794   -0.271133
   -1.705409   -1.044787    0.153512   -0.306944
   -1.710905   -1.035762    0.165636   -0.343958
   -1.715868   -1.027520    0.177150   -0.382166
   -1.720301   -1.020081    0.188040   -0.421554
   -1.724205   -1.013467    0.198294   -0.462110
   -1.727583   -1.007699    0.207903   -0.503821
   -1.730434   -1.002795    0.216859   -0.546670
   -1.732758   -0.998773    0.225156   -0.590643
   -1.734554   -0.995652    0.232792   -0.635723
   -1.735818   -0.993447    0.239767   -0.681892
   -1.736547   -0.992172    0.246081   -0.729135
   -1.736736   -0.991841    0.251738   -0.777433
   -1.736380   -0.992463    0.256744   -0.826767
   -1.735472   -0.994050    0.261107   -0.877124
   -1.734004   -0.996608    0.264835   -0.928484
   -1.731967   -1.000144    0.267939   -0.980830
   -1.729351   -1.004662    0.270432   -1.034147
   -1.726143   -1.010163    0.272325   -1.088418
   -1.722332   -1.016647    0.273633   -1.143628
   -1.717904   -1.024113    0.274368   -1.199763
   -1.712842   -1.032557    0.274546   -1.256808
   -1.707130   -1.041973    0.274181   -1.314750
   -1.700751   -1.052353    0.273285   -1.373574
   -1.693684   -1.063690    0.271873   -1.433270
   -1.685908   -1.075972    0.269956   -1.493823
   -1.677400   -1.089187    0.267545   -1.555220
   -1.668137   -1.103322    0.264651   -1.617450
   -1.658092   -1.118361    0.261283   -1.680500
   -1.647237   -1.134289    0.257447   -1.744355
   -1.635542   -1.151088    0.253148   -1.809002
   -1.622975   -1.168740    0.248389   -1.874428
   -1.609502   -1.187225    0.243173   -1.940615
   -1.595086   -1.206524    0.237498   -2.007547
   -1.579688   -1.226616    0.231361   -2.075203
   -1.563266   -1.247478    0.224758   -2.143565
   -1.545774   -1.269087    0.217679   -2.212608
   -1.527166   -1.291420    0.210115   -2.282306
   -1.507388   -1.314452    0.202053   -2.352629
   -1.486384   -1.338157    0.193477   -2.423545
   -1.464094   -1.362508    0.184369   -2.495015
   -1.440453   -1.387478    0.174705   -2.566997
   -1.415390   -1.413037    0.164463   -2.639440
   -1.388827   -1.439152    0.153613   -2.712289
   -1.360682   -1.465792    0.142124   -2.785479
   -1.330862   -1.492919    0.129960   -2.858935
   -1.299268   -1.520494    0.117080   -2.932570
   -1.265789   -1.548476    0.103442   -3.006285
   -1.230304   -1.576817    0.088996   -3.079963
   -1.192680   -1.605464    0.073688   -3.153466
   -1.152769   -1.634357    0.057459   -3.226634
   -1.110408   -1.663429    0.040244   -3.299277
   -1.065413   -1.692600    0.021973   -3.371169
   -1.017584   -1.721779    0.002568   -3.442038
   -0.966696   -1.750856   -0.018054   -3.511560
   -0.912503   -1.779702   -0.039979   -3.579341
   -0.854733   -1.808157   -0.063297   -3.644901
   -0.793093   -1.836029   -0.088098   -3.707655
   -0.727274   -1.863081   -0.114466   -3.766885
   -0.656966   -1.889020   -0.142464   -3.821709
   -0.581880   -1.913483   -0.172124   -3.871058
   -0.501800   -1.936026   -0.203411   -3.913642
   -0.416655   -1.956118   -0.236193   -3.947960
   -0.326628   -1.973148   -0.270185   -3.972352
   -0.232297   -1.986464   -0.304898   -3.985146
   -0.134753   -1.995455   -0.339615   -3.984935
   -0.035615   -1.999683   -0.373430   -3.970947
    0.063153   -1.999003   -0.405383   -3.943347
    0.159617   -1.993621   -0.434655   -3.903291
    0.252251   -1.984029   -0.460722   -3.852630
    0.340129   -1.970866   -0.483385   -3.793453
    0.422876   -1.954783   -0.502705   -3.727718
    0.500505   -1.936361   -0.518890   -3.657069
    0.573248   -1.916086   -0.532218   -3.582804
    0.641436   -1.894349   -0.542975   -3.505923
    0.705432   -1.871461   -0.551436   -3.427186
